Search Parameters,Id,Year,Mo,Dy,Hr,Mn,Sec,Tsu,Vol,Country,Area,Region,Location Name,Latitude,Longitude,Focal Depth (km),Mag,Mw,Ms,Mb,Ml,Mfa,Unk,MMI Int,Deaths,Death Description,Missing,Missing Description,Injuries,Injuries Description,Damage ($Mil),Damage Description,Houses Destroyed,Houses Destroyed Description,Houses Damaged,Houses Damaged Description,Total Deaths,Total Death Description,Total Missing,Total Missing Description,Total Injuries,Total Injuries Description,Total Damage ($Mil),Total Damage Description,Total Houses Destroyed,Total Houses Destroyed Description,Total Houses Damaged,Total Houses Damaged Description
"[""1900 <= Year >= 2024""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,10139.0,2015.0,5.0,5.0,1.0,44.0,6.4,5583.0,,PAPUA NEW GUINEA,,170.0,PAPUA NEW GUINEA,-5.462,151.875,55.0,7.5,7.5,,,,,,7.0,,,,,,,,1.0,,,,1.0,,,,,,,,1.0,,,,1.0
,10141.0,2015.0,5.0,12.0,7.0,5.0,19.7,,,NEPAL,,60.0,NEPAL:   DOLAKHA,27.809,86.066,15.0,7.3,7.3,,,,,,8.0,117.0,3.0,,,2800.0,4.0,,2.0,,2.0,,,117.0,3.0,,,2800.0,4.0,,2.0,,2.0,,
,10143.0,2015.0,5.0,30.0,11.0,23.0,2.1,,,JAPAN,,30.0,JAPAN:  BONIN ISLANDS [CHICHIJIMA ISLAND],27.839,140.493,664.0,7.8,7.8,,,,,,6.0,,,,,12.0,1.0,,,,,,,,,,,12.0,1.0,,,,,,
,10151.0,2015.0,6.0,4.0,23.0,15.0,43.9,,,MALAYSIA,,170.0,"MALAYSIA:  SABAH:  LAHAD,DATU,KANAK",5.987,116.541,10.0,6.0,6.0,,,,,,7.0,18.0,1.0,,,,2.0,,1.0,,,23.0,1.0,18.0,1.0,,,,2.0,,1.0,,,23.0,1.0
,10153.0,2015.0,6.0,28.0,1.0,5.0,28.6,,,INDIA,,60.0,INDIA:  KOKRAJHAR,26.638,90.41,26.0,5.1,5.1,,,,,,7.0,,,,,2.0,1.0,,,,,,3.0,,,,,2.0,1.0,,1.0,,,,3.0
,10152.0,2015.0,7.0,3.0,1.0,7.0,47.3,,,CHINA,,40.0,CHINA:  S. XINJIANG:  HOTAN,37.459,78.154,20.0,6.4,6.4,,,,,,4.0,3.0,1.0,,,263.0,3.0,,3.0,3000.0,4.0,,,3.0,1.0,,,263.0,3.0,,3.0,3000.0,4.0,,
,10338.0,2015.0,7.0,3.0,6.0,43.0,21.5,,,PHILIPPINES,,170.0,PHILIPPINES:  MINDANAO,10.169,125.891,32.0,6.1,6.1,,,,,,7.0,1.0,1.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,
,10147.0,2015.0,7.0,10.0,4.0,12.0,42.5,5589.0,,SOLOMON ISLANDS,,170.0,SOLOMON ISLANDS,-9.307,158.403,12.0,6.7,6.7,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,
,10146.0,2015.0,7.0,18.0,2.0,27.0,33.8,5588.0,,SOLOMON ISLANDS,,170.0,SOLOMON ISLANDS,-10.401,165.141,11.0,7.0,7.0,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,
,10145.0,2015.0,7.0,24.0,20.0,59.0,54.1,,,PAKISTAN,,60.0,PAKISTAN:  ABBOTTABAD,33.856,73.193,17.0,5.1,5.1,,,,,,7.0,3.0,1.0,,,1.0,1.0,,1.0,3.0,1.0,,,3.0,1.0,,,1.0,1.0,,1.0,3.0,1.0,,
,10157.0,2015.0,7.0,27.0,4.0,49.0,46.4,5591.0,,USA,AK,150.0,ALASKA,52.376,-169.446,29.0,6.9,6.9,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,
,10149.0,2015.0,7.0,27.0,21.0,41.0,21.7,,,INDONESIA,,170.0,INDONESIA:  PAPUA,-2.629,138.528,48.0,7.0,7.0,,,,,,7.0,1.0,1.0,,,,,,1.0,1.0,1.0,6.0,1.0,1.0,1.0,,,,,,1.0,1.0,1.0,6.0,1.0
,10150.0,2015.0,7.0,29.0,0.0,10.0,24.7,,,PANAMA,,100.0,COLOMBIA-PANAMA:  COLOMBIA:  UNGUIA,8.231,-77.315,12.0,5.9,5.9,,,,,,5.0,,,,,6.0,1.0,,1.0,,,45.0,1.0,,,,,6.0,1.0,,1.0,,,45.0,1.0
,10148.0,2015.0,8.0,7.0,1.0,25.0,2.5,,,RWANDA,,10.0,RWANDA:  BUKAVU,-2.141,28.897,11.0,5.8,5.8,,,,,,5.0,3.0,1.0,,,30.0,1.0,,,,,,,3.0,1.0,,,30.0,1.0,,,,,,
,10341.0,2015.0,8.0,9.0,7.0,5.0,58.4,,,EL SALVADOR,,100.0,EL SALVADOR:  ALEGRIA,13.668,-88.478,10.0,4.5,4.5,,,,,,4.0,,,,,4.0,1.0,,2.0,,,92.0,2.0,,,,,4.0,1.0,,2.0,,,92.0,2.0
,10156.0,2015.0,9.0,16.0,22.0,54.0,32.9,5590.0,,CHILE,,160.0,CHILE:  CENTRAL,-31.573,-71.674,22.0,8.3,8.3,,,,,,9.0,7.0,1.0,1.0,1.0,14.0,1.0,600.0,4.0,2305.0,4.0,10044.0,4.0,15.0,1.0,1.0,1.0,14.0,1.0,600.0,4.0,2305.0,4.0,10044.0,4.0
,10158.0,2015.0,9.0,24.0,15.0,53.0,27.7,,,INDONESIA,,170.0,INDONESIA:  SORONG,-0.621,131.262,18.0,6.6,6.6,,,,,,6.0,,,,,62.0,2.0,,2.0,,,260.0,3.0,,,,,62.0,2.0,,2.0,,,260.0,3.0
,10160.0,2015.0,10.0,17.0,11.0,33.0,9.0,,,ARGENTINA,,160.0,ARGENTINA:  GALPON,-25.467,-64.484,17.0,5.8,5.8,,,,,,7.0,2.0,1.0,,,30.0,1.0,,1.0,15.0,1.0,,,2.0,1.0,,,30.0,1.0,,1.0,15.0,1.0,,
,10159.0,2015.0,10.0,26.0,9.0,9.0,42.6,,,AFGHANISTAN,,40.0,AFGHANISTAN: HINDU KUSH,36.524,70.368,231.0,7.5,7.5,,,,,,7.0,399.0,3.0,,,1770.0,4.0,109.0,4.0,29230.0,4.0,79893.0,4.0,399.0,3.0,,,1770.0,4.0,109.0,4.0,29230.0,4.0,79893.0,4.0
,10343.0,2015.0,11.0,4.0,3.0,44.0,15.2,,,INDONESIA,,60.0,INDONESIA:  EAST NUSA TENGGARA:  ALOR,-8.338,124.875,20.0,6.5,6.5,,,,,,5.0,,,,,3.0,1.0,9.0,3.0,,,1468.0,4.0,,,,,3.0,1.0,9.0,3.0,,,1468.0,4.0
,10161.0,2015.0,11.0,7.0,6.0,58.0,30.3,,,VENEZUELA,,160.0,VENEZUELA:  MERIDA,8.467,-71.396,15.0,5.3,5.3,,,,,,5.0,1.0,1.0,,,,,,1.0,33.0,1.0,83.0,2.0,1.0,1.0,,,,,,1.0,33.0,1.0,83.0,2.0
,10162.0,2015.0,11.0,11.0,1.0,54.0,38.6,5592.0,,CHILE,,160.0,CHILE:  LA SERENA,-29.507,-72.007,12.0,6.9,6.9,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,
,10163.0,2015.0,11.0,13.0,20.0,51.0,31.0,5593.0,,JAPAN,,30.0,JAPAN:  KYUSYU ISLAND,31.001,128.873,12.0,6.7,6.7,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,
,10164.0,2015.0,11.0,17.0,7.0,10.0,7.3,5594.0,,GREECE,,130.0,"GREECE:  LEFKADA, KEFALONIA, ITHACA",38.67,20.6,11.0,6.5,6.5,,,,,,7.0,2.0,1.0,,,8.0,1.0,,2.0,1.0,1.0,,2.0,2.0,1.0,,,8.0,1.0,,2.0,1.0,1.0,,2.0
,10344.0,2015.0,11.0,17.0,17.0,29.0,36.3,,,KYRGYZSTAN,,40.0,KYRGYZSTAN: OSH,40.376,73.204,18.0,5.6,5.6,,,,,,5.0,,,,,,,12.0,3.0,222.0,3.0,2237.0,4.0,,,,,,,12.0,3.0,222.0,3.0,2237.0,4.0
,10441.0,2015.0,11.0,18.0,18.0,31.0,4.6,5722.0,,SOLOMON ISLANDS,,170.0,SOLOMON ISLANDS,-8.899,158.422,13.0,6.8,6.8,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,
,10345.0,2015.0,11.0,22.0,20.0,38.0,31.4,,,VENEZUELA,,160.0,VENEZUELA:  MERIDA,8.522,-71.387,10.0,5.1,5.1,,,,,,4.0,1.0,1.0,,,3.0,1.0,,1.0,,,6.0,1.0,1.0,1.0,,,3.0,1.0,,1.0,,,6.0,1.0
,10166.0,2015.0,11.0,24.0,22.0,45.0,38.9,,,PERU,,160.0,PERU-BRAZIL,-10.537,-70.944,606.0,7.6,7.6,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,
,10165.0,2015.0,11.0,24.0,22.0,50.0,54.4,,,PERU,,160.0,PERU-BRAZIL,-10.06,-71.018,621.0,7.6,7.6,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,
,10168.0,2015.0,12.0,7.0,7.0,50.0,6.0,,,TAJIKISTAN,,40.0,TAJIKISTAN,38.211,72.78,22.0,7.2,7.2,,,,,,4.0,2.0,1.0,,,,3.0,5.0,2.0,500.0,3.0,793.0,3.0,2.0,1.0,,,,3.0,5.0,2.0,500.0,3.0,793.0,3.0
,10350.0,2015.0,12.0,17.0,19.0,49.0,53.1,,,MEXICO,,150.0,MEXICO:  COCOTITLAN,15.802,-93.633,85.0,6.6,6.6,,,,,,8.0,2.0,1.0,,,,,,,,,,,2.0,1.0,,,,,,,,,,
,10169.0,2015.0,12.0,25.0,19.0,14.0,47.2,,,AFGHANISTAN,,40.0,AFGHANISTAN; PAKISTAN,36.494,71.126,206.0,6.3,6.3,,,,,,6.0,4.0,1.0,,,97.0,2.0,,1.0,,1.0,,1.0,4.0,1.0,,,97.0,2.0,,1.0,,1.0,,1.0
,10170.0,2016.0,1.0,3.0,23.0,5.0,22.3,,,INDIA,,60.0,INDIA:  IMPAHL,24.804,93.651,55.0,6.7,6.7,,,,,,8.0,13.0,1.0,,,100.0,2.0,75.0,4.0,,,,2.0,13.0,1.0,,,100.0,2.0,75.0,4.0,,,,2.0
,10171.0,2016.0,1.0,16.0,23.0,22.0,29.0,,,INDONESIA,,170.0,"INDONESIA: MALUKU:  BURU, AMBALAU ISLAND",-3.873,127.229,4.0,5.6,5.6,,,,,,3.0,1.0,1.0,,,22.0,1.0,,1.0,,,230.0,3.0,1.0,1.0,,,22.0,1.0,,1.0,,,230.0,3.0
,10172.0,2016.0,1.0,24.0,10.0,30.0,29.6,,,USA,AK,150.0,ALASKA:  KENAI,59.62,-153.339,126.0,7.1,7.1,,,,,,6.0,,,,,,,,1.0,4.0,1.0,,,,,,,,,,1.0,4.0,1.0,,
,10173.0,2016.0,1.0,25.0,4.0,22.0,2.7,5792.0,,MOROCCO,,15.0,MOROCCO:  MELILLA,35.649,-3.682,12.0,6.3,6.3,,,,,,6.0,1.0,1.0,,,26.0,1.0,,1.0,,1.0,,1.0,1.0,1.0,,,26.0,1.0,,1.0,,1.0,,1.0
,10174.0,2016.0,2.0,5.0,19.0,57.0,27.4,,,TAIWAN,,30.0,TAIWAN:  TAINAN,22.938,120.601,23.0,6.4,6.4,,,,,,8.0,117.0,3.0,,,525.0,3.0,700.0,4.0,,1.0,,1.0,117.0,3.0,,,525.0,3.0,700.0,4.0,,1.0,,1.0
,10175.0,2016.0,3.0,2.0,12.0,49.0,48.1,5598.0,,INDONESIA,,60.0,INDONESIA: SUMATRA:,-4.952,94.33,24.0,7.8,7.8,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,
,10186.0,2016.0,4.0,10.0,10.0,28.0,58.7,,,AFGHANISTAN,,40.0,AFGHANISTAN:  KHYBER PAKHTUNKHWA,36.473,71.131,212.0,6.6,6.6,,,,,,6.0,6.0,1.0,,,5.0,1.0,,1.0,,,20.0,1.0,6.0,1.0,,,5.0,1.0,,1.0,,,20.0,1.0
,10363.0,2016.0,4.0,13.0,13.0,55.0,17.8,,,MYANMAR (BURMA),,60.0,INDIA: ASSAM; BANGLADESH,23.094,94.865,136.0,6.9,6.9,,,,,,6.0,2.0,1.0,,,170.0,3.0,,2.0,,,4.0,1.0,2.0,1.0,,,170.0,3.0,,2.0,,,4.0,1.0
,10177.0,2016.0,4.0,15.0,16.0,25.0,6.2,,,JAPAN,,30.0,"JAPAN:  KUMAMOTO, OITA",32.791,130.754,10.0,7.0,7.0,,,,,,9.0,273.0,3.0,,,2809.0,4.0,20000.0,4.0,43386.0,4.0,163500.0,4.0,273.0,3.0,,,2809.0,4.0,20000.0,4.0,43386.0,4.0,163500.0,4.0
,10176.0,2016.0,4.0,16.0,23.0,58.0,37.0,5599.0,,ECUADOR,,160.0,"ECUADOR:  NEAR WEST COAST: MANABI, ESMERALDAS",0.382,-79.922,21.0,7.8,7.8,,,,,,9.0,663.0,3.0,9.0,1.0,6274.0,4.0,3300.0,4.0,6998.0,4.0,29672.0,4.0,663.0,3.0,9.0,1.0,6274.0,4.0,3300.0,4.0,6998.0,4.0,29672.0,4.0
,10179.0,2016.0,4.0,28.0,19.0,33.0,24.1,5600.0,,VANUATU,,170.0,VANUATU ISLANDS,-16.043,167.379,24.0,7.0,7.0,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,
,10178.0,2016.0,5.0,11.0,1.0,15.0,47.2,,,CHINA,,40.0,CHINA:  TIBET (XIZANG PROVINCE),32.022,95.027,8.0,5.2,5.2,,,,,,,,,,,60.0,2.0,,1.0,,1.0,,,,,,,60.0,2.0,,1.0,,1.0,,
,10610.0,2016.0,5.0,17.0,17.0,5.0,17.5,,,CHINA,,30.0,CHINA: YUNNAN PROVINCE: SHIMEN,26.085,99.575,51.0,4.8,,,4.8,,,,,2.0,1.0,,,,,60.0,4.0,,,,,2.0,1.0,,,,,60.0,4.0,,,,
,10181.0,2016.0,5.0,18.0,16.0,46.0,0.5,,,ECUADOR,,160.0,ECUADOR:  MANABI PROVINCE,0.495,-79.616,30.0,6.9,6.9,,,,,,8.0,1.0,1.0,,,162.0,3.0,,1.0,,1.0,32.0,1.0,1.0,1.0,,,162.0,3.0,,1.0,,1.0,32.0,1.0
,10364.0,2016.0,5.0,28.0,23.0,54.0,53.4,,,ALGERIA,,15.0,ALGERIA:  MEDEA:  MIHOUB,36.431,3.517,11.0,5.4,5.4,,,,,,5.0,,,,,28.0,1.0,,2.0,,3.0,,1.0,,,,,28.0,1.0,,2.0,,3.0,,1.0
,10365.0,2016.0,6.0,1.0,22.0,56.0,0.8,,,INDONESIA,,60.0,INDONESIA:  SUMATRA:  PESISIR SELATAN,-2.097,100.665,50.0,6.6,6.6,,,,,,5.0,1.0,1.0,,,30.0,1.0,,2.0,,,2663.0,4.0,1.0,1.0,,,30.0,1.0,,2.0,,,2663.0,4.0
,10185.0,2016.0,6.0,7.0,19.0,15.0,15.3,,,INDONESIA,,170.0,INDONESIA:  MALUKU:  TERNATE ISLAND,1.279,126.371,31.0,6.3,6.3,,,,,,4.0,,,,,,,,1.0,,,,1.0,,,,,,,,1.0,,,,1.0
,10187.0,2016.0,7.0,1.0,14.0,58.0,54.8,,,TAJIKISTAN,,40.0,TAJIKISTAN:  RASHT,38.881,70.559,10.0,5.0,5.0,,,,,,4.0,,,,,,,,1.0,31.0,1.0,,,,,,,,,,1.0,31.0,1.0,,
,10188.0,2016.0,7.0,29.0,21.0,18.0,24.7,,,USA TERRITORY,MP,170.0,NORTHERN MARIANA ISLANDS,18.543,145.507,196.0,7.7,7.7,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,
,10366.0,2016.0,7.0,31.0,9.0,18.0,14.2,,,CHINA,,30.0,CHINA:  GUANGXI PROVINCE,24.134,111.478,25.0,4.9,,,4.9,,,,5.0,,,,,,,,2.0,,,200.0,3.0,,,,,,,,2.0,,,200.0,3.0
,10189.0,2016.0,7.0,31.0,23.0,40.0,1.9,,,INDONESIA,,60.0,INDONESIA:  SUMBAWA ISLAND:  WEST NUSA TENGGARA,-8.194,117.814,21.0,5.6,5.6,,,,,,6.0,,,,,4.0,1.0,,2.0,,,700.0,3.0,,,,,4.0,1.0,,2.0,,,700.0,3.0
,10190.0,2016.0,8.0,12.0,1.0,26.0,36.3,5604.0,,NEW CALEDONIA,,170.0,NEW CALEDONIA:  LOYALTY ISLANDS,-22.477,173.117,16.0,7.2,7.2,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,
,10191.0,2016.0,8.0,15.0,2.0,59.0,0.8,,,PERU,,160.0,PERU:  AREQUIPA,-15.654,-72.009,20.0,5.5,5.5,,,,,,7.0,9.0,1.0,,,68.0,2.0,,2.0,605.0,3.0,671.0,3.0,9.0,1.0,,,68.0,2.0,,2.0,605.0,3.0,671.0,3.0
,10192.0,2016.0,8.0,19.0,7.0,32.0,22.7,5605.0,,SOUTH GEORGIA AND THE SOUTH SANDWICH ISLANDS,,70.0,SOUTH SANDWICH ISLANDS,-55.285,-31.877,10.0,7.4,7.4,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
,10481.0,2016.0,8.0,20.0,9.0,1.0,26.2,5741.0,,JAPAN,,30.0,JAPAN:  OFF EAST COAST HONSHU,40.394,143.68,10.0,6.0,6.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,
,10194.0,2016.0,8.0,24.0,1.0,36.0,32.9,,,ITALY,,130.0,"ITALY:  ACCUMOLI, ARQUATA, AMATRICE",42.723,13.188,4.0,6.2,6.2,,,,,,9.0,299.0,3.0,15.0,1.0,368.0,3.0,5000.0,4.0,,3.0,,2.0,299.0,3.0,15.0,1.0,368.0,3.0,5000.0,4.0,,3.0,,2.0
,10195.0,2016.0,8.0,24.0,10.0,34.0,54.6,,,MYANMAR (BURMA),,60.0,MYANMAR (BURMA): CHAUK,20.923,94.569,82.0,6.8,6.8,,,,,,5.0,4.0,1.0,,,20.0,1.0,10.0,3.0,,,230.0,3.0,4.0,1.0,,,20.0,1.0,10.0,3.0,,,230.0,2.0
,10196.0,2016.0,9.0,1.0,16.0,37.0,57.3,5606.0,,NEW ZEALAND,,170.0,NEW ZEALAND:  GISBORNE,-37.359,179.146,19.0,7.0,7.0,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,
,10197.0,2016.0,9.0,10.0,12.0,27.0,33.4,,,TANZANIA,,10.0,TANZANIA:  LAKE VICTORIA;  UGANDA: RAKAI,-1.036,31.618,40.0,5.9,5.9,,,,,,5.0,23.0,1.0,,,252.0,3.0,458.0,4.0,1172.0,4.0,6281.0,4.0,23.0,1.0,,,252.0,3.0,458.0,4.0,1172.0,4.0,6281.0,4.0
,10198.0,2016.0,9.0,11.0,13.0,10.0,8.1,,,MACEDONIA,,130.0,BALKANS NW:  MACEDONIA,42.008,21.488,13.0,5.1,5.1,,,,,,8.0,,,,,137.0,3.0,10.0,3.0,,,,1.0,,,,,137.0,3.0,10.0,3.0,,,,1.0
,10199.0,2016.0,9.0,12.0,11.0,32.0,55.8,,,SOUTH KOREA,,30.0,SOUTH KOREA:  GYEONGJU,35.781,129.216,13.0,5.4,5.4,,,,,,8.0,1.0,1.0,,,14.0,1.0,21.0,3.0,,,106.0,3.0,1.0,1.0,,,14.0,1.0,21.0,3.0,,,106.0,3.0
,10228.0,2016.0,9.0,23.0,16.0,11.0,56.6,,,RWANDA,,10.0,RWANDA:  RISUZI; CONGO:  UKAVU,-2.65,29.06,10.0,4.8,,,4.8,,,,6.0,8.0,1.0,,,,1.0,,1.0,22.0,1.0,,,8.0,1.0,,,,1.0,,1.0,22.0,1.0,,
,10373.0,2016.0,9.0,28.0,16.0,48.0,55.6,,,NICARAGUA,,100.0,NICARAGUA:  LEON,12.442,-86.515,8.0,5.5,5.5,,,,,,4.0,1.0,1.0,,,5.0,1.0,,2.0,6.0,1.0,487.0,3.0,1.0,1.0,,,5.0,1.0,,2.0,6.0,1.0,487.0,3.0
,10229.0,2016.0,10.0,1.0,8.0,4.0,34.3,,,PAKISTAN,,60.0,"PAKISTAN:  MANSEHRA, NARAN",34.905,73.682,10.0,5.4,,,5.4,,,,5.0,1.0,1.0,,,,2.0,,1.0,,2.0,,,1.0,1.0,,,,2.0,,1.0,,2.0,,
,10200.0,2016.0,10.0,21.0,5.0,7.0,23.0,,,JAPAN,,30.0,JAPAN:  KURAYOSHI,35.374,133.809,6.0,6.2,6.2,,,,,,7.0,,,,,7.0,1.0,100.0,4.0,2.0,1.0,160.0,3.0,,,,,7.0,1.0,100.0,4.0,2.0,1.0,160.0,3.0
,10201.0,2016.0,10.0,26.0,19.0,18.0,8.4,,,ITALY,,130.0,"ITALY:  VISSO, USSITA",42.956,13.067,10.0,6.1,6.1,,,,,,9.0,1.0,1.0,,,,1.0,,4.0,,,1001.0,4.0,1.0,1.0,,,,1.0,,4.0,,,1001.0,4.0
,10202.0,2016.0,10.0,30.0,6.0,40.0,18.7,,,ITALY,,130.0,ITALY: NORCIA,42.862,13.096,8.0,6.6,6.6,,,,,,9.0,2.0,1.0,,,20.0,1.0,200.0,4.0,,1.0,,4.0,2.0,1.0,,,20.0,1.0,200.0,4.0,,1.0,,4.0
,10204.0,2016.0,11.0,7.0,1.0,44.0,24.5,,,USA,OK,150.0,OKLAHOMA:  CUSHING,35.991,-96.803,4.0,5.0,5.0,,,,,,6.0,,,,,,1.0,20.0,3.0,,,50.0,1.0,,,,,,1.0,20.0,3.0,,,50.0,1.0
,10206.0,2016.0,11.0,13.0,11.0,2.0,56.3,5613.0,,NEW ZEALAND,,170.0,NEW ZEALAND:  AMBERLEY,-42.737,173.054,15.0,7.8,7.8,,,,,,9.0,2.0,1.0,,,,2.0,3900.0,4.0,,,,1.0,2.0,1.0,,,,2.0,3900.0,4.0,,1.0,,1.0
